label,task,result,cost,score,time,configCount,revisitCount,acceptCount,bestCount,saRunCount,searchAlg,tool,pca,thresh,seed,mode,improve
TN,jbmc-regression/assert1,SAFE,-1,-1,3.6438071727752700,1,-1,-1,-1,-1,Baseline0,JayHorn,false,-1,5,base-classification,false
TN,jbmc-regression/assert1,SAFE,-1,-1,3.4483845233917200,1,-1,-1,-1,-1,Baseline1,JayHorn,false,-1,1,base-classification,false
TN,jbmc-regression/assert1,SAFE,-1,-1,3.452843427658080,1,-1,-1,-1,-1,Baseline1,JayHorn,false,-1,3,base-classification,false
TN,jbmc-regression/assert1,SAFE,-1,-1,3.6807329654693600,1,-1,-1,-1,-1,Baseline1,JayHorn,false,-1,4,base-classification,false
TN,jbmc-regression/assert1,SAFE,-1,-1,3.9524447917938200,1,-1,-1,-1,-1,Baseline1,JayHorn,false,-1,5,base-classification,false
TN,jbmc-regression/assert1,SAFE,-1,-1,3.95995831489563,1,-1,-1,-1,-1,Baseline1,JayHorn,false,-1,2,base-classification,false
TP,jbmc-regression/assert2,UNSAFE,-1,-1,3.4396533966064500,1,-1,-1,-1,-1,Baseline0,JayHorn,false,-1,2,base-classification,false
TP,jbmc-regression/assert2,UNSAFE,-1,-1,3.4972798824310300,1,-1,-1,-1,-1,Baseline0,JayHorn,false,-1,3,base-classification,false
TP,jbmc-regression/assert2,UNSAFE,-1,-1,3.6114580631256100,1,-1,-1,-1,-1,Baseline0,JayHorn,false,-1,4,base-classification,false
TP,jbmc-regression/assert2,UNSAFE,-1,-1,3.6400203704834000,1,-1,-1,-1,-1,Baseline0,JayHorn,false,-1,1,base-classification,false
TP,jbmc-regression/assert2,UNSAFE,-1,-1,3.696047782897950,1,-1,-1,-1,-1,Baseline0,JayHorn,false,-1,5,base-classification,false
TP,jbmc-regression/assert2,UNSAFE,-1,-1,3.4729909896850600,1,-1,-1,-1,-1,Baseline1,JayHorn,false,-1,3,base-classification,false
TP,jbmc-regression/assert2,UNSAFE,-1,-1,3.6518142223358200,1,-1,-1,-1,-1,Baseline1,JayHorn,false,-1,1,base-classification,false
TP,jbmc-regression/assert2,UNSAFE,-1,-1,3.656440496444700,1,-1,-1,-1,-1,Baseline1,JayHorn,false,-1,5,base-classification,false
TP,jbmc-regression/assert2,UNSAFE,-1,-1,4.006671905517580,1,-1,-1,-1,-1,Baseline1,JayHorn,false,-1,4,base-classification,false
TP,jbmc-regression/assert2,UNSAFE,-1,-1,4.395726919174190,1,-1,-1,-1,-1,Baseline1,JayHorn,false,-1,2,base-classification,false
TP,jbmc-regression/assert3,UNSAFE,-1,-1,3.6459221839904800,1,-1,-1,-1,-1,Baseline0,JayHorn,false,-1,3,base-classification,false
TP,jbmc-regression/assert3,UNSAFE,-1,-1,3.6738157272338900,1,-1,-1,-1,-1,Baseline0,JayHorn,false,-1,2,base-classification,false
TP,jbmc-regression/assert3,UNSAFE,-1,-1,3.7475802898407000,1,-1,-1,-1,-1,Baseline0,JayHorn,false,-1,5,base-classification,false
TP,jbmc-regression/assert3,UNSAFE,-1,-1,3.8507964611053500,1,-1,-1,-1,-1,Baseline0,JayHorn,false,-1,4,base-classification,false
TP,jbmc-regression/assert3,UNSAFE,-1,-1,3.899869918823240,1,-1,-1,-1,-1,Baseline0,JayHorn,false,-1,1,base-classification,false
TP,jbmc-regression/assert3,UNSAFE,-1,-1,3.4027178287506100,1,-1,-1,-1,-1,Baseline1,JayHorn,false,-1,1,base-classification,false
TP,jbmc-regression/assert3,UNSAFE,-1,-1,3.4882404804229700,1,-1,-1,-1,-1,Baseline1,JayHorn,false,-1,3,base-classification,false
TP,jbmc-regression/assert3,UNSAFE,-1,-1,3.5833215713501000,1,-1,-1,-1,-1,Baseline1,JayHorn,false,-1,5,base-classification,false
TP,jbmc-regression/assert3,UNSAFE,-1,-1,3.8347487449646000,1,-1,-1,-1,-1,Baseline1,JayHorn,false,-1,4,base-classification,false
TP,jbmc-regression/assert3,UNSAFE,-1,-1,5.006102800369260,1,-1,-1,-1,-1,Baseline1,JayHorn,false,-1,2,base-classification,false
TP,jbmc-regression/assert4,UNSAFE,-1,-1,3.456448793411260,1,-1,-1,-1,-1,Baseline0,JayHorn,false,-1,1,base-classification,false
TP,jbmc-regression/assert4,UNSAFE,-1,-1,3.5538461208343500,1,-1,-1,-1,-1,Baseline0,JayHorn,false,-1,2,base-classification,false
TP,jbmc-regression/assert4,UNSAFE,-1,-1,3.6205718517303500,1,-1,-1,-1,-1,Baseline0,JayHorn,false,-1,4,base-classification,false
TP,jbmc-regression/assert4,UNSAFE,-1,-1,3.6965861320495600,1,-1,-1,-1,-1,Baseline0,JayHorn,false,-1,5,base-classification,false
TP,jbmc-regression/assert4,UNSAFE,-1,-1,3.7632498741149900,1,-1,-1,-1,-1,Baseline0,JayHorn,false,-1,3,base-classification,false
TP,jbmc-regression/assert4,UNSAFE,-1,-1,3.539329767227170,1,-1,-1,-1,-1,Baseline1,JayHorn,false,-1,4,base-classification,false
TP,jbmc-regression/assert4,UNSAFE,-1,-1,3.8878021240234400,1,-1,-1,-1,-1,Baseline1,JayHorn,false,-1,3,base-classification,false
TP,jbmc-regression/assert4,UNSAFE,-1,-1,3.915806770324710,1,-1,-1,-1,-1,Baseline1,JayHorn,false,-1,5,base-classification,false
TP,jbmc-regression/assert4,UNSAFE,-1,-1,4.122445821762090,1,-1,-1,-1,-1,Baseline1,JayHorn,false,-1,1,base-classification,false
TP,jbmc-regression/assert4,UNSAFE,-1,-1,4.181502819061280,1,-1,-1,-1,-1,Baseline1,JayHorn,false,-1,2,base-classification,false
TN,jbmc-regression/assert5,SAFE,-1,-1,3.4048523902893100,1,-1,-1,-1,-1,Baseline0,JayHorn,false,-1,3,base-classification,false
TN,jbmc-regression/assert5,SAFE,-1,-1,3.443235158920290,1,-1,-1,-1,-1,Baseline0,JayHorn,false,-1,4,base-classification,false
TN,jbmc-regression/assert5,SAFE,-1,-1,3.468806743621830,1,-1,-1,-1,-1,Baseline0,JayHorn,false,-1,5,base-classification,false
TN,jbmc-regression/assert5,SAFE,-1,-1,3.559724807739260,1,-1,-1,-1,-1,Baseline0,JayHorn,false,-1,1,base-classification,false
TN,jbmc-regression/assert5,SAFE,-1,-1,3.7291059494018600,1,-1,-1,-1,-1,Baseline0,JayHorn,false,-1,2,base-classification,false
TN,jbmc-regression/assert5,SAFE,-1,-1,3.349999189376830,1,-1,-1,-1,-1,Baseline1,JayHorn,false,-1,1,base-classification,false
TN,jbmc-regression/assert5,SAFE,-1,-1,3.4008288383483900,1,-1,-1,-1,-1,Baseline1,JayHorn,false,-1,3,base-classification,false
TN,jbmc-regression/assert5,SAFE,-1,-1,3.9025278091430700,1,-1,-1,-1,-1,Baseline1,JayHorn,false,-1,4,base-classification,false
TN,jbmc-regression/assert5,SAFE,-1,-1,3.9133903980255100,1,-1,-1,-1,-1,Baseline1,JayHorn,false,-1,2,base-classification,false
TN,jbmc-regression/assert5,SAFE,-1,-1,4.436816930770870,1,-1,-1,-1,-1,Baseline1,JayHorn,false,-1,5,base-classification,false
TN,jbmc-regression/assert6,SAFE,-1,-1,3.394702911376950,1,-1,-1,-1,-1,Baseline0,JayHorn,false,-1,3,base-classification,false
TN,jbmc-regression/assert6,SAFE,-1,-1,3.457291603088380,1,-1,-1,-1,-1,Baseline0,JayHorn,false,-1,5,base-classification,false
TN,jbmc-regression/assert6,SAFE,-1,-1,3.487415075302120,1,-1,-1,-1,-1,Baseline0,JayHorn,false,-1,1,base-classification,false
TN,jbmc-regression/assert6,SAFE,-1,-1,3.6221086978912400,1,-1,-1,-1,-1,Baseline0,JayHorn,false,-1,2,base-classification,false
TN,jbmc-regression/assert6,SAFE,-1,-1,3.672607660293580,1,-1,-1,-1,-1,Baseline0,JayHorn,false,-1,4,base-classification,false
TN,jbmc-regression/assert6,SAFE,-1,-1,3.577308177948000,1,-1,-1,-1,-1,Baseline1,JayHorn,false,-1,3,base-classification,false
TN,jbmc-regression/assert6,SAFE,-1,-1,3.577580690383910,1,-1,-1,-1,-1,Baseline1,JayHorn,false,-1,1,base-classification,false
TN,jbmc-regression/assert6,SAFE,-1,-1,3.6949501037597700,1,-1,-1,-1,-1,Baseline1,JayHorn,false,-1,5,base-classification,false
TN,jbmc-regression/assert6,SAFE,-1,-1,3.819657325744630,1,-1,-1,-1,-1,Baseline1,JayHorn,false,-1,2,base-classification,false
TN,jbmc-regression/assert6,SAFE,-1,-1,4.023142099380490,1,-1,-1,-1,-1,Baseline1,JayHorn,false,-1,4,base-classification,false
UNK,jbmc-regression/astore_aload1,UNKNOWN,-1,-1,8.963081359863280,1,-1,-1,-1,-1,Baseline0,JayHorn,false,-1,5,base-classification,false
UNK,jbmc-regression/astore_aload1,UNKNOWN,-1,-1,9.188247442245480,1,-1,-1,-1,-1,Baseline0,JayHorn,false,-1,4,base-classification,false
UNK,jbmc-regression/astore_aload1,UNKNOWN,-1,-1,9.505106687545780,1,-1,-1,-1,-1,Baseline0,JayHorn,false,-1,3,base-classification,false
UNK,jbmc-regression/astore_aload1,UNKNOWN,-1,-1,9.875450849533080,1,-1,-1,-1,-1,Baseline0,JayHorn,false,-1,1,base-classification,false
UNK,jbmc-regression/astore_aload1,UNKNOWN,-1,-1,9.907817602157590,1,-1,-1,-1,-1,Baseline0,JayHorn,false,-1,2,base-classification,false
UNK,jbmc-regression/astore_aload1,UNKNOWN,-1,-1,69.9277729988098,1,-1,-1,-1,-1,Baseline1,JayHorn,false,-1,1,base-classification,false
UNK,jbmc-regression/astore_aload1,UNKNOWN,-1,-1,70.2554919719696,1,-1,-1,-1,-1,Baseline1,JayHorn,false,-1,2,base-classification,false
UNK,jbmc-regression/astore_aload1,UNKNOWN,-1,-1,70.619815826416,1,-1,-1,-1,-1,Baseline1,JayHorn,false,-1,3,base-classification,false
UNK,jbmc-regression/astore_aload1,UNKNOWN,-1,-1,71.1048908233643,1,-1,-1,-1,-1,Baseline1,JayHorn,false,-1,5,base-classification,false
UNK,jbmc-regression/astore_aload1,UNKNOWN,-1,-1,71.5699174404144,1,-1,-1,-1,-1,Baseline1,JayHorn,false,-1,4,base-classification,false
TP,jbmc-regression/athrow1,UNSAFE,-1,-1,2.8940622806549100,1,-1,-1,-1,-1,Baseline0,JayHorn,false,-1,2,base-classification,false
TP,jbmc-regression/athrow1,UNSAFE,-1,-1,3.287351131439210,1,-1,-1,-1,-1,Baseline0,JayHorn,false,-1,3,base-classification,false
TP,jbmc-regression/athrow1,UNSAFE,-1,-1,3.4246609210968000,1,-1,-1,-1,-1,Baseline0,JayHorn,false,-1,4,base-classification,false
TP,jbmc-regression/athrow1,UNSAFE,-1,-1,3.5277998447418200,1,-1,-1,-1,-1,Baseline0,JayHorn,false,-1,5,base-classification,false
TP,jbmc-regression/athrow1,UNSAFE,-1,-1,3.6934924125671400,1,-1,-1,-1,-1,Baseline0,JayHorn,false,-1,1,base-classification,false
TP,jbmc-regression/athrow1,UNSAFE,-1,-1,4.499727249145510,1,-1,-1,-1,-1,Baseline1,JayHorn,false,-1,3,base-classification,false
TP,jbmc-regression/athrow1,UNSAFE,-1,-1,4.829023838043210,1,-1,-1,-1,-1,Baseline1,JayHorn,false,-1,1,base-classification,false
TP,jbmc-regression/athrow1,UNSAFE,-1,-1,5.3818581104278600,1,-1,-1,-1,-1,Baseline1,JayHorn,false,-1,2,base-classification,false
TP,jbmc-regression/athrow1,UNSAFE,-1,-1,5.480125665664670,1,-1,-1,-1,-1,Baseline1,JayHorn,false,-1,4,base-classification,false
TP,jbmc-regression/athrow1,UNSAFE,-1,-1,6.2073304653167700,1,-1,-1,-1,-1,Baseline1,JayHorn,false,-1,5,base-classification,false
TN,jbmc-regression/basic1,SAFE,-1,-1,3.3535375595092800,1,-1,-1,-1,-1,Baseline0,JayHorn,false,-1,5,base-classification,false
TN,jbmc-regression/basic1,SAFE,-1,-1,3.5447003841400100,1,-1,-1,-1,-1,Baseline0,JayHorn,false,-1,4,base-classification,false
TN,jbmc-regression/basic1,SAFE,-1,-1,3.5763251781463600,1,-1,-1,-1,-1,Baseline0,JayHorn,false,-1,1,base-classification,false
TN,jbmc-regression/basic1,SAFE,-1,-1,3.7562944889068600,1,-1,-1,-1,-1,Baseline0,JayHorn,false,-1,2,base-classification,false
TN,jbmc-regression/basic1,SAFE,-1,-1,3.9486541748046900,1,-1,-1,-1,-1,Baseline0,JayHorn,false,-1,3,base-classification,false
TN,jbmc-regression/basic1,SAFE,-1,-1,4.5852272510528600,1,-1,-1,-1,-1,Baseline1,JayHorn,false,-1,5,base-classification,false
TN,jbmc-regression/basic1,SAFE,-1,-1,4.592834234237670,1,-1,-1,-1,-1,Baseline1,JayHorn,false,-1,1,base-classification,false
TN,jbmc-regression/basic1,SAFE,-1,-1,4.725488662719730,1,-1,-1,-1,-1,Baseline1,JayHorn,false,-1,3,base-classification,false
TN,jbmc-regression/basic1,SAFE,-1,-1,4.790832996368410,1,-1,-1,-1,-1,Baseline1,JayHorn,false,-1,2,base-classification,false
TN,jbmc-regression/basic1,SAFE,-1,-1,5.612726211547850,1,-1,-1,-1,-1,Baseline1,JayHorn,false,-1,4,base-classification,false
FN,jbmc-regression/bitwise1,UNSAFE,-1,-1,3.26149582862854,1,-1,-1,-1,-1,Baseline0,JayHorn,false,-1,5,base-classification,false
FN,jbmc-regression/bitwise1,UNSAFE,-1,-1,3.36859393119812,1,-1,-1,-1,-1,Baseline0,JayHorn,false,-1,3,base-classification,false
FN,jbmc-regression/bitwise1,UNSAFE,-1,-1,3.4077694416046100,1,-1,-1,-1,-1,Baseline0,JayHorn,false,-1,4,base-classification,false
FN,jbmc-regression/bitwise1,UNSAFE,-1,-1,3.416957139968870,1,-1,-1,-1,-1,Baseline0,JayHorn,false,-1,2,base-classification,false
FN,jbmc-regression/bitwise1,UNSAFE,-1,-1,3.6607866287231400,1,-1,-1,-1,-1,Baseline0,JayHorn,false,-1,1,base-classification,false
FN,jbmc-regression/bitwise1,UNSAFE,-1,-1,6.60328912734985,1,-1,-1,-1,-1,Baseline1,JayHorn,false,-1,1,base-classification,false
FN,jbmc-regression/bitwise1,UNSAFE,-1,-1,6.94269275665283,1,-1,-1,-1,-1,Baseline1,JayHorn,false,-1,3,base-classification,false
FN,jbmc-regression/bitwise1,UNSAFE,-1,-1,7.14676094055175,1,-1,-1,-1,-1,Baseline1,JayHorn,false,-1,2,base-classification,false
FN,jbmc-regression/bitwise1,UNSAFE,-1,-1,7.46900606155395,1,-1,-1,-1,-1,Baseline1,JayHorn,false,-1,5,base-classification,false
FN,jbmc-regression/bitwise1,UNSAFE,-1,-1,8.3413987159729,1,-1,-1,-1,-1,Baseline1,JayHorn,false,-1,4,base-classification,false
TN,jbmc-regression/boolean1,SAFE,-1,-1,3.214089870452880,1,-1,-1,-1,-1,Baseline0,JayHorn,false,-1,3,base-classification,false
TN,jbmc-regression/boolean1,SAFE,-1,-1,3.339247465133670,1,-1,-1,-1,-1,Baseline0,JayHorn,false,-1,2,base-classification,false
TN,jbmc-regression/boolean1,SAFE,-1,-1,3.4609503746032700,1,-1,-1,-1,-1,Baseline0,JayHorn,false,-1,4,base-classification,false
TN,jbmc-regression/boolean1,SAFE,-1,-1,3.5637855529785200,1,-1,-1,-1,-1,Baseline0,JayHorn,false,-1,1,base-classification,false
TN,jbmc-regression/boolean1,SAFE,-1,-1,3.564175844192510,1,-1,-1,-1,-1,Baseline0,JayHorn,false,-1,5,base-classification,false
TN,jbmc-regression/boolean1,SAFE,-1,-1,2.8592631816864000,1,-1,-1,-1,-1,Baseline1,JayHorn,false,-1,3,base-classification,false
TN,jbmc-regression/boolean1,SAFE,-1,-1,3.0582008361816400,1,-1,-1,-1,-1,Baseline1,JayHorn,false,-1,1,base-classification,false
TN,jbmc-regression/boolean1,SAFE,-1,-1,3.151209831237790,1,-1,-1,-1,-1,Baseline1,JayHorn,false,-1,5,base-classification,false
TN,jbmc-regression/boolean1,SAFE,-1,-1,3.167053699493410,1,-1,-1,-1,-1,Baseline1,JayHorn,false,-1,2,base-classification,false
TN,jbmc-regression/boolean1,SAFE,-1,-1,3.6528728008270300,1,-1,-1,-1,-1,Baseline1,JayHorn,false,-1,4,base-classification,false
TN,jbmc-regression/boolean2,SAFE,-1,-1,3.2293171882629400,1,-1,-1,-1,-1,Baseline0,JayHorn,false,-1,2,base-classification,false
TN,jbmc-regression/boolean2,SAFE,-1,-1,3.5235230922699000,1,-1,-1,-1,-1,Baseline0,JayHorn,false,-1,5,base-classification,false
TN,jbmc-regression/boolean2,SAFE,-1,-1,3.67608642578125,1,-1,-1,-1,-1,Baseline0,JayHorn,false,-1,4,base-classification,false
TN,jbmc-regression/boolean2,SAFE,-1,-1,3.8177602291107200,1,-1,-1,-1,-1,Baseline0,JayHorn,false,-1,1,base-classification,false
TN,jbmc-regression/boolean2,SAFE,-1,-1,3.8756144046783400,1,-1,-1,-1,-1,Baseline0,JayHorn,false,-1,3,base-classification,false
TN,jbmc-regression/boolean2,SAFE,-1,-1,4.178605794906620,1,-1,-1,-1,-1,Baseline1,JayHorn,false,-1,5,base-classification,false
TN,jbmc-regression/boolean2,SAFE,-1,-1,4.191817283630370,1,-1,-1,-1,-1,Baseline1,JayHorn,false,-1,2,base-classification,false
TN,jbmc-regression/boolean2,SAFE,-1,-1,4.264729261398320,1,-1,-1,-1,-1,Baseline1,JayHorn,false,-1,4,base-classification,false
TN,jbmc-regression/boolean2,SAFE,-1,-1,4.283702611923220,1,-1,-1,-1,-1,Baseline1,JayHorn,false,-1,3,base-classification,false
TN,jbmc-regression/boolean2,SAFE,-1,-1,4.6977550983429000,1,-1,-1,-1,-1,Baseline1,JayHorn,false,-1,1,base-classification,false
TP,jbmc-regression/BufferedReaderReadLine,UNSAFE,-1,-1,5.079620122909550,1,-1,-1,-1,-1,Baseline0,JayHorn,false,-1,4,base-classification,false
TP,jbmc-regression/BufferedReaderReadLine,UNSAFE,-1,-1,5.133148908615110,1,-1,-1,-1,-1,Baseline0,JayHorn,false,-1,2,base-classification,false
TP,jbmc-regression/BufferedReaderReadLine,UNSAFE,-1,-1,5.259060859680180,1,-1,-1,-1,-1,Baseline0,JayHorn,false,-1,1,base-classification,false
TP,jbmc-regression/BufferedReaderReadLine,UNSAFE,-1,-1,5.3985021114349400,1,-1,-1,-1,-1,Baseline0,JayHorn,false,-1,5,base-classification,false
TP,jbmc-regression/BufferedReaderReadLine,UNSAFE,-1,-1,5.453761577606200,1,-1,-1,-1,-1,Baseline0,JayHorn,false,-1,3,base-classification,false
TP,jbmc-regression/BufferedReaderReadLine,UNSAFE,-1,-1,66.1115956306458,1,-1,-1,-1,-1,Baseline1,JayHorn,false,-1,1,base-classification,false
TP,jbmc-regression/BufferedReaderReadLine,UNSAFE,-1,-1,66.1787552833557,1,-1,-1,-1,-1,Baseline1,JayHorn,false,-1,5,base-classification,false
TP,jbmc-regression/BufferedReaderReadLine,UNSAFE,-1,-1,66.3862049579621,1,-1,-1,-1,-1,Baseline1,JayHorn,false,-1,2,base-classification,false
TP,jbmc-regression/BufferedReaderReadLine,UNSAFE,-1,-1,66.5944766998291,1,-1,-1,-1,-1,Baseline1,JayHorn,false,-1,4,base-classification,false
TP,jbmc-regression/BufferedReaderReadLine,UNSAFE,-1,-1,66.6754360198975,1,-1,-1,-1,-1,Baseline1,JayHorn,false,-1,3,base-classification,false
TP,jbmc-regression/bug-test-gen-095,UNSAFE,-1,-1,4.171082258224490,1,-1,-1,-1,-1,Baseline0,JayHorn,false,-1,4,base-classification,false
TP,jbmc-regression/bug-test-gen-095,UNSAFE,-1,-1,4.193171262741090,1,-1,-1,-1,-1,Baseline0,JayHorn,false,-1,2,base-classification,false
TP,jbmc-regression/bug-test-gen-095,UNSAFE,-1,-1,4.301618337631230,1,-1,-1,-1,-1,Baseline0,JayHorn,false,-1,5,base-classification,false
TP,jbmc-regression/bug-test-gen-095,UNSAFE,-1,-1,4.433568000793460,1,-1,-1,-1,-1,Baseline0,JayHorn,false,-1,3,base-classification,false
TP,jbmc-regression/bug-test-gen-095,UNSAFE,-1,-1,4.627269506454470,1,-1,-1,-1,-1,Baseline0,JayHorn,false,-1,1,base-classification,false
TP,jbmc-regression/bug-test-gen-095,UNSAFE,-1,-1,65.083508014679,1,-1,-1,-1,-1,Baseline1,JayHorn,false,-1,5,base-classification,false
TP,jbmc-regression/bug-test-gen-095,UNSAFE,-1,-1,65.177497625351,1,-1,-1,-1,-1,Baseline1,JayHorn,false,-1,2,base-classification,false
TP,jbmc-regression/bug-test-gen-095,UNSAFE,-1,-1,65.2994637489319,1,-1,-1,-1,-1,Baseline1,JayHorn,false,-1,4,base-classification,false
TP,jbmc-regression/bug-test-gen-095,UNSAFE,-1,-1,65.5855717658997,1,-1,-1,-1,-1,Baseline1,JayHorn,false,-1,3,base-classification,false
TP,jbmc-regression/bug-test-gen-095,UNSAFE,-1,-1,65.7933106422425,1,-1,-1,-1,-1,Baseline1,JayHorn,false,-1,1,base-classification,false
FN,jbmc-regression/bug-test-gen-119,UNSAFE,-1,-1,3.4879045486450200,1,-1,-1,-1,-1,Baseline0,JayHorn,false,-1,3,base-classification,false
FN,jbmc-regression/bug-test-gen-119,UNSAFE,-1,-1,3.4988200664520300,1,-1,-1,-1,-1,Baseline0,JayHorn,false,-1,4,base-classification,false
FN,jbmc-regression/bug-test-gen-119,UNSAFE,-1,-1,3.50919508934021,1,-1,-1,-1,-1,Baseline0,JayHorn,false,-1,1,base-classification,false
FN,jbmc-regression/bug-test-gen-119,UNSAFE,-1,-1,3.7377710342407200,1,-1,-1,-1,-1,Baseline0,JayHorn,false,-1,5,base-classification,false
FN,jbmc-regression/bug-test-gen-119,UNSAFE,-1,-1,4.070807218551640,1,-1,-1,-1,-1,Baseline0,JayHorn,false,-1,2,base-classification,false
FN,jbmc-regression/bug-test-gen-119,UNSAFE,-1,-1,8.91756439208984,1,-1,-1,-1,-1,Baseline1,JayHorn,false,-1,5,base-classification,false
FN,jbmc-regression/bug-test-gen-119,UNSAFE,-1,-1,9.10917377471924,1,-1,-1,-1,-1,Baseline1,JayHorn,false,-1,2,base-classification,false
FN,jbmc-regression/bug-test-gen-119,UNSAFE,-1,-1,9.16326284408569,1,-1,-1,-1,-1,Baseline1,JayHorn,false,-1,4,base-classification,false
FN,jbmc-regression/bug-test-gen-119,UNSAFE,-1,-1,9.55812335014343,1,-1,-1,-1,-1,Baseline1,JayHorn,false,-1,1,base-classification,false
FN,jbmc-regression/bug-test-gen-119,UNSAFE,-1,-1,10.1997671127319,1,-1,-1,-1,-1,Baseline1,JayHorn,false,-1,3,base-classification,false
FN,jbmc-regression/bug-test-gen-119-2,UNSAFE,-1,-1,3.455923080444340,1,-1,-1,-1,-1,Baseline0,JayHorn,false,-1,2,base-classification,false
FN,jbmc-regression/bug-test-gen-119-2,UNSAFE,-1,-1,3.6383063793182400,1,-1,-1,-1,-1,Baseline0,JayHorn,false,-1,4,base-classification,false
FN,jbmc-regression/bug-test-gen-119-2,UNSAFE,-1,-1,3.7176332473754900,1,-1,-1,-1,-1,Baseline0,JayHorn,false,-1,1,base-classification,false
FN,jbmc-regression/bug-test-gen-119-2,UNSAFE,-1,-1,3.7870006561279300,1,-1,-1,-1,-1,Baseline0,JayHorn,false,-1,3,base-classification,false
FN,jbmc-regression/bug-test-gen-119-2,UNSAFE,-1,-1,3.8025104999542200,1,-1,-1,-1,-1,Baseline0,JayHorn,false,-1,5,base-classification,false
FN,jbmc-regression/bug-test-gen-119-2,UNSAFE,-1,-1,8.09820890426636,1,-1,-1,-1,-1,Baseline1,JayHorn,false,-1,5,base-classification,false
FN,jbmc-regression/bug-test-gen-119-2,UNSAFE,-1,-1,8.56957817077637,1,-1,-1,-1,-1,Baseline1,JayHorn,false,-1,4,base-classification,false
FN,jbmc-regression/bug-test-gen-119-2,UNSAFE,-1,-1,8.75409007072449,1,-1,-1,-1,-1,Baseline1,JayHorn,false,-1,3,base-classification,false
FN,jbmc-regression/bug-test-gen-119-2,UNSAFE,-1,-1,8.85825395584107,1,-1,-1,-1,-1,Baseline1,JayHorn,false,-1,2,base-classification,false
FN,jbmc-regression/bug-test-gen-119-2,UNSAFE,-1,-1,9.27381801605224,1,-1,-1,-1,-1,Baseline1,JayHorn,false,-1,1,base-classification,false
FN,jbmc-regression/calc,UNSAFE,-1,-1,5.934443950653080,1,-1,-1,-1,-1,Baseline0,JayHorn,false,-1,5,base-classification,false
FN,jbmc-regression/calc,UNSAFE,-1,-1,6.029731035232540,1,-1,-1,-1,-1,Baseline0,JayHorn,false,-1,1,base-classification,false
FN,jbmc-regression/calc,UNSAFE,-1,-1,6.182527780532840,1,-1,-1,-1,-1,Baseline0,JayHorn,false,-1,4,base-classification,false
FN,jbmc-regression/calc,UNSAFE,-1,-1,6.356693744659420,1,-1,-1,-1,-1,Baseline0,JayHorn,false,-1,3,base-classification,false
FN,jbmc-regression/calc,UNSAFE,-1,-1,6.493174076080320,1,-1,-1,-1,-1,Baseline0,JayHorn,false,-1,2,base-classification,false
FN,jbmc-regression/calc,UNSAFE,-1,-1,66.8056418895722,1,-1,-1,-1,-1,Baseline1,JayHorn,false,-1,2,base-classification,false
FN,jbmc-regression/calc,UNSAFE,-1,-1,66.9778761863708,1,-1,-1,-1,-1,Baseline1,JayHorn,false,-1,1,base-classification,false
FN,jbmc-regression/calc,UNSAFE,-1,-1,67.1625916957855,1,-1,-1,-1,-1,Baseline1,JayHorn,false,-1,4,base-classification,false
FN,jbmc-regression/calc,UNSAFE,-1,-1,67.3441109657287,1,-1,-1,-1,-1,Baseline1,JayHorn,false,-1,5,base-classification,false
FN,jbmc-regression/calc,UNSAFE,-1,-1,67.5497181415558,1,-1,-1,-1,-1,Baseline1,JayHorn,false,-1,3,base-classification,false
FN,jbmc-regression/cast1,UNSAFE,-1,-1,3.668107748031620,1,-1,-1,-1,-1,Baseline0,JayHorn,false,-1,2,base-classification,false
FN,jbmc-regression/cast1,UNSAFE,-1,-1,3.8187758922576900,1,-1,-1,-1,-1,Baseline0,JayHorn,false,-1,3,base-classification,false
FN,jbmc-regression/cast1,UNSAFE,-1,-1,3.8937764167785600,1,-1,-1,-1,-1,Baseline0,JayHorn,false,-1,1,base-classification,false
FN,jbmc-regression/cast1,UNSAFE,-1,-1,3.9650542736053500,1,-1,-1,-1,-1,Baseline0,JayHorn,false,-1,5,base-classification,false
FN,jbmc-regression/cast1,UNSAFE,-1,-1,4.002832889556890,1,-1,-1,-1,-1,Baseline0,JayHorn,false,-1,4,base-classification,false
FN,jbmc-regression/cast1,UNSAFE,-1,-1,61.6588046550751,1,-1,-1,-1,-1,Baseline1,JayHorn,false,-1,3,base-classification,false
FN,jbmc-regression/cast1,UNSAFE,-1,-1,64.6120023727417,1,-1,-1,-1,-1,Baseline1,JayHorn,false,-1,4,base-classification,false
FN,jbmc-regression/cast1,UNSAFE,-1,-1,64.7032949924469,1,-1,-1,-1,-1,Baseline1,JayHorn,false,-1,2,base-classification,false
FN,jbmc-regression/cast1,UNSAFE,-1,-1,64.8334968090058,1,-1,-1,-1,-1,Baseline1,JayHorn,false,-1,1,base-classification,false
FN,jbmc-regression/cast1,UNSAFE,-1,-1,64.9480438232422,1,-1,-1,-1,-1,Baseline1,JayHorn,false,-1,5,base-classification,false
TN,jbmc-regression/catch1,SAFE,-1,-1,2.9217793941497800,1,-1,-1,-1,-1,Baseline0,JayHorn,false,-1,2,base-classification,false
TN,jbmc-regression/catch1,SAFE,-1,-1,3.0767743587493900,1,-1,-1,-1,-1,Baseline0,JayHorn,false,-1,3,base-classification,false
TN,jbmc-regression/catch1,SAFE,-1,-1,3.1354379653930700,1,-1,-1,-1,-1,Baseline0,JayHorn,false,-1,5,base-classification,false
