--full-slice --no-pretty-names --nondet-static --partial-loops --refine --refine-strings --depth 5000 --unwind 5 --max-nondet-tree-depth 100 --min-null-tree-depth 100 --paths lifo --mm pso --arrays-uf-always --reachability-slice --round-to-plus-inf --cvc4,array-examples/standard_init5_false-unreach-call_ground.i,ReachSafety.prp,10
--full-slice --no-pretty-names --partial-loops --refine --depth 1000 --unwind 1 --max-nondet-tree-depth 2000 --min-null-tree-depth 10 --paths lifo --mm sc --arrays-uf-always --round-to-plus-inf --cvc4,array-examples/standard_init5_false-unreach-call_ground.i,ReachSafety.prp,10
--full-slice --nondet-static --partial-loops --refine --depth 1000 --unwind 10 --paths fifo --mm tso --round-to-minus-inf --cprover-smt2,array-examples/standard_init5_false-unreach-call_ground.i,ReachSafety.prp,10
--full-slice --nondet-static --partial-loops --refine-strings --depth 1000 --unwind 10 --max-nondet-tree-depth 1000 --min-null-tree-depth 20 --paths lifo --mm tso --reachability-slice --round-to-plus-inf --cprover-smt2,array-examples/standard_init5_false-unreach-call_ground.i,ReachSafety.prp,10
--no-assumptions --no-pretty-names --no-self-loops-to-assumptions --nondet-static --partial-loops --refine-strings --slice-formula --depth 1000 --unwind 1 --max-nondet-tree-depth 100 --mm pso --round-to-zero --mathsat,array-examples/standard_init5_false-unreach-call_ground.i,ReachSafety.prp,10
--no-assumptions --no-pretty-names --no-self-loops-to-assumptions --partial-loops --depth 5000 --unwind 20 --max-nondet-tree-depth 5000 --min-null-tree-depth 5 --paths fifo --mm sc --reachability-slice-fb --round-to-zero --z3,array-examples/standard_init5_false-unreach-call_ground.i,ReachSafety.prp,10
--no-assumptions --no-pretty-names --no-self-loops-to-assumptions --partial-loops --refine-strings --slice-formula --depth 1000 --unwind 1 --max-nondet-tree-depth 2000 --paths fifo --mm tso --arrays-uf-always --reachability-slice-fb --round-to-zero --yices,array-examples/standard_init5_false-unreach-call_ground.i,ReachSafety.prp,10
--drop-unused-functions --full-slice --no-assumptions --no-self-loops-to-assumptions --partial-loops --depth 5000 --unwind 10 --paths fifo --mm pso --arrays-uf-never --round-to-minus-inf,array-examples/standard_init5_false-unreach-call_ground.i,ReachSafety.prp,10
--drop-unused-functions --full-slice --no-built-in-assertions --no-self-loops-to-assumptions --nondet-static --partial-loops --refine --refine-strings --slice-formula --depth 100 --unwind 1 --max-nondet-tree-depth 5000 --mm pso --arrays-uf-always --reachability-slice --round-to-plus-inf,array-examples/standard_init5_false-unreach-call_ground.i,ReachSafety.prp,10
--drop-unused-functions --no-assumptions --no-built-in-assertions --no-pretty-names --no-self-loops-to-assumptions --nondet-static --partial-loops --refine-strings --slice-formula --depth 1000 --unwind 5 --max-nondet-tree-depth 1000 --paths fifo --mm tso --arrays-uf-never --reachability-slice --round-to-plus-inf,array-examples/standard_init5_false-unreach-call_ground.i,ReachSafety.prp,10
--full-slice --no-assumptions --no-built-in-assertions --no-self-loops-to-assumptions --nondet-static --partial-loops --refine --slice-formula --depth 1000 --unwind 10 --max-nondet-tree-depth 2000 --min-null-tree-depth 100 --mm pso --arrays-uf-always --reachability-slice --round-to-nearest,array-examples/standard_init5_false-unreach-call_ground.i,ReachSafety.prp,10
--full-slice --no-assumptions --partial-loops --depth 1000 --unwind 1 --max-nondet-tree-depth 100 --min-null-tree-depth 20 --paths lifo --mm pso --arrays-uf-always --reachability-slice-fb --round-to-zero,array-examples/standard_init5_false-unreach-call_ground.i,ReachSafety.prp,10
--full-slice --no-pretty-names --partial-loops --refine --refine-strings --slice-formula --depth 2000 --unwind 1 --max-nondet-tree-depth 1000 --min-null-tree-depth 10 --paths fifo --mm tso --arrays-uf-never --reachability-slice-fb --round-to-zero,array-examples/standard_init5_false-unreach-call_ground.i,ReachSafety.prp,10
--full-slice --no-self-loops-to-assumptions --nondet-static --partial-loops --refine --refine-strings --depth 1000 --unwind 5 --max-nondet-tree-depth 2000 --min-null-tree-depth 5 --paths fifo --mm tso --arrays-uf-never --reachability-slice --round-to-minus-inf,array-examples/standard_init5_false-unreach-call_ground.i,ReachSafety.prp,10
--full-slice --nondet-static --partial-loops --slice-formula --depth 1000 --unwind 1 --min-null-tree-depth 100 --paths lifo --mm sc --reachability-slice --round-to-zero,array-examples/standard_init5_false-unreach-call_ground.i,ReachSafety.prp,10
--no-assumptions --no-built-in-assertions --no-pretty-names --no-self-loops-to-assumptions --partial-loops --refine --slice-formula --depth 2000 --unwind 1 --max-nondet-tree-depth 2000 --paths lifo --mm tso --arrays-uf-always --reachability-slice --round-to-minus-inf,array-examples/standard_init5_false-unreach-call_ground.i,ReachSafety.prp,10
--no-built-in-assertions --nondet-static --partial-loops --refine --refine-strings --slice-formula --depth 100 --unwind 1 --min-null-tree-depth 20 --paths lifo --mm tso --arrays-uf-never --reachability-slice --round-to-plus-inf --boolector,array-examples/standard_init5_false-unreach-call_ground.i,ReachSafety.prp,10
--no-self-loops-to-assumptions --nondet-static --partial-loops --refine --depth 1000 --unwind 1 --max-nondet-tree-depth 2000 --min-null-tree-depth 100 --paths fifo --mm pso --reachability-slice-fb --round-to-minus-inf --cvc4,array-examples/standard_init5_false-unreach-call_ground.i,ReachSafety.prp,10
--no-pretty-names --partial-loops --slice-formula --depth 5000 --unwind 1 --max-nondet-tree-depth 5000 --min-null-tree-depth 100 --paths fifo --mm pso --arrays-uf-never --reachability-slice --round-to-plus-inf --z3,array-examples/standard_init5_false-unreach-call_ground.i,ReachSafety.prp,10
--partial-loops --refine --slice-formula --unwind 1 --max-nondet-tree-depth 1000 --min-null-tree-depth 10 --paths lifo --mm tso --arrays-uf-never --reachability-slice-fb --round-to-zero --z3,array-examples/standard_init5_false-unreach-call_ground.i,ReachSafety.prp,10
--partial-loops --refine-strings --slice-formula --depth 5000 --unwind 20 --min-null-tree-depth 100 --paths fifo --mm tso --arrays-uf-always --reachability-slice --round-to-minus-inf --boolector,array-examples/standard_init5_false-unreach-call_ground.i,ReachSafety.prp,10
