TN,jbmc-regression/array2,0,-1,-1,1.6529386043548584,1,-1,-1,-1,-1,bestprecision,JBMC,True,-1,2,base-classification,false
TN,jbmc-regression/array2,0,-1,-1,1.6838386058807373,1,-1,-1,-1,-1,bestprecision,JBMC,True,-1,1,base-classification,false
TN,jbmc-regression/array2,0,-1,-1,1.717616319656372,1,-1,-1,-1,-1,bestprecision,JBMC,True,-1,4,base-classification,false
TN,jbmc-regression/array2,0,-1,-1,1.8522758483886719,1,-1,-1,-1,-1,bestprecision,JBMC,True,-1,3,base-classification,false
TP,jbmc-regression/ArrayIndexOutOfBoundsException1,10,-1,-1,1.471325159072876,1,-1,-1,-1,-1,bestprecision,JBMC,False,-1,1,base-classification,false
TP,jbmc-regression/ArrayIndexOutOfBoundsException1,10,-1,-1,1.506575584411621,1,-1,-1,-1,-1,bestprecision,JBMC,False,-1,5,base-classification,false
TP,jbmc-regression/ArrayIndexOutOfBoundsException1,10,-1,-1,1.5671651363372803,1,-1,-1,-1,-1,bestprecision,JBMC,False,-1,2,base-classification,false
TP,jbmc-regression/ArrayIndexOutOfBoundsException1,10,-1,-1,1.5827202796936035,1,-1,-1,-1,-1,bestprecision,JBMC,False,-1,4,base-classification,false
TP,jbmc-regression/ArrayIndexOutOfBoundsException1,10,-1,-1,1.6496760845184326,1,-1,-1,-1,-1,bestprecision,JBMC,False,-1,3,base-classification,false
TP,jbmc-regression/ArrayIndexOutOfBoundsException2,10,-1,-1,1.541074514389038,1,-1,-1,-1,-1,bestprecision,JBMC,False,-1,5,base-classification,false
TP,jbmc-regression/ArrayIndexOutOfBoundsException2,10,-1,-1,1.5746564865112305,1,-1,-1,-1,-1,bestprecision,JBMC,False,-1,4,base-classification,false
TP,jbmc-regression/ArrayIndexOutOfBoundsException2,10,-1,-1,1.5908355712890625,1,-1,-1,-1,-1,bestprecision,JBMC,False,-1,1,base-classification,false
TP,jbmc-regression/ArrayIndexOutOfBoundsException2,10,-1,-1,1.600743293762207,1,-1,-1,-1,-1,bestprecision,JBMC,False,-1,3,base-classification,false
TP,jbmc-regression/ArrayIndexOutOfBoundsException2,10,-1,-1,1.6018290519714355,1,-1,-1,-1,-1,bestprecision,JBMC,False,-1,2,base-classification,false
TP,jbmc-regression/ArrayIndexOutOfBoundsException3,10,-1,-1,1.4598822593688965,1,-1,-1,-1,-1,bestprecision,JBMC,False,-1,1,base-classification,false
TP,jbmc-regression/ArrayIndexOutOfBoundsException3,10,-1,-1,1.468752384185791,1,-1,-1,-1,-1,bestprecision,JBMC,False,-1,4,base-classification,false
TP,jbmc-regression/ArrayIndexOutOfBoundsException3,10,-1,-1,1.5928082466125488,1,-1,-1,-1,-1,bestprecision,JBMC,False,-1,3,base-classification,false
TP,jbmc-regression/ArrayIndexOutOfBoundsException3,10,-1,-1,1.60614013671875,1,-1,-1,-1,-1,bestprecision,JBMC,False,-1,5,base-classification,false
TP,jbmc-regression/ArrayIndexOutOfBoundsException3,10,-1,-1,1.7248461246490479,1,-1,-1,-1,-1,bestprecision,JBMC,False,-1,2,base-classification,false
TN,jbmc-regression/arraylength1,0,-1,-1,1.336418867111206,1,-1,-1,-1,-1,bestprecision,JBMC,True,-1,5,base-classification,false
TN,jbmc-regression/arraylength1,0,-1,-1,1.495664119720459,1,-1,-1,-1,-1,bestprecision,JBMC,True,-1,3,base-classification,false
TN,jbmc-regression/arraylength1,0,-1,-1,1.5307259559631348,1,-1,-1,-1,-1,bestprecision,JBMC,True,-1,1,base-classification,false
