TN,TP,FN,FP,prog,complete,score,falseRate,entryClass,numIfs,numVars,numFuncs,numCalls,numLoops,numArrayTypes,numCompositeTypes,numFundamentalTypes,numLines,SSASwitchInstruction,SSAArrayLengthInstruction,SSAArrayLoadInstruction,SSAPutInstruction,SSAComparisonInstruction,SSAConditionalBranchInstruction,SSANewInstruction,SSAReturnInstruction,SSAGetInstruction,SSAGotoInstruction,SSALoadMetadataInstruction,SSAInstanceofInstruction,SSAArrayStoreInstruction,SSACheckCastInstruction,SSAGetCaughtExceptionInstruction,SSABinaryOpInstruction,SSAPhiInstruction,SSAUnaryOpInstruction,SSAConversionInstruction,SSAPiInstruction,SSAMonitorInstruction,SSAInvokeInstruction,SSAThrowInstruction
90,0,0,0,200,90,180.0,0.0,3,8,2,2,0,0,1,7,17,1,0,0,0,4,1,0,0,0,3,1,0,0,1,0,4,0,1,0,0,0,1,1
50,0,0,6,200,56,4.0,10.7142857143,1,20,4,6,0,1,1,18,37,1,2,1,2,0,0,1,0,1,5,0,5,13,0,0,0,0,2,1,0,3,2,0
84,0,0,0,200,84,168.0,0.0,3,12,3,3,0,0,1,11,20,1,0,0,1,0,3,1,0,3,1,4,0,0,0,0,0,0,0,5,1,3,0,0
65,0,0,29,200,94,-334.0,30.8510638298,4,12,2,2,0,0,2,10,22,2,0,0,0,2,4,0,0,0,3,2,0,0,1,0,5,0,1,0,0,0,2,1
44,0,0,0,200,44,88.0,0.0,11,18,6,6,0,0,1,17,73,23,1,1,1,0,0,15,0,21,0,1,0,0,3,0,0,0,5,0,1,1,1,0
47,0,0,31,200,78,-402.0,39.7435897436,2,11,2,3,0,0,1,10,15,3,1,1,1,0,0,4,0,2,0,1,0,0,0,0,0,0,0,0,1,1,1,0
0,31,43,0,200,74,-1345.0,58.1081081081,1,27,4,3,0,0,1,26,41,0,0,0,2,0,5,2,5,8,3,1,0,0,0,0,2,1,1,0,0,0,11,1
66,0,0,12,200,78,-60.0,15.3846153846,6,18,2,5,0,0,2,16,27,1,0,0,0,3,2,0,0,0,6,2,1,0,1,0,7,1,1,0,0,0,2,1
0,35,45,0,200,80,-1405.0,56.25,1,18,4,3,0,0,1,17,30,0,0,0,1,2,4,2,4,3,2,1,0,0,0,0,1,1,0,1,0,0,8,1
76,0,0,1,200,77,136.0,1.2987012987,6,26,2,3,0,0,2,24,37,1,0,0,0,2,2,0,0,0,4,2,1,0,14,0,7,0,1,0,1,0,2,2
